"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --bytes --time --cpu --disk --page --int --load --mem --net --proc --io --swap --sys --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --output dstat/data/csv/dool/all.csv 1 600",,,,"Date:","22 Mar 2023 21:22:03 -03"
"system","total cpu usage",,,,,"dsk/total",,"paging",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"io/total",,"swap",,"system",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,
"time","usr","sys","idl","wai","stl","read","writ","in","out","138","139","140","1m","5m","15m","used","free","cach","avai","recv","send","run","blk","new","read","writ","used","free","int","csw","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH"
Mar-22 21:25:40,6.015,1.378,92.231,0.376,0,0,114688,0,0,0,16,0,2.270,7.940,5.530,3591266304,1746202624,10549035008,12636753920,0,0,0,0,0,0,20,1835008,1021571072,1378,2248,0,13184,349707,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,47,230,234,0,0,0,0,0,299833,3141,123158,22176,
Mar-22 21:25:41,6.962,1.519,91.519,0,0,0,0,0,0,0,23,0,2.270,7.940,5.530,3589292032,1748119552,10549092352,12637278208,650,484,0,0,8,0,0,1835008,1021571072,1616,3840,0,13184,349727,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,1700,2043,2336,0,0,0,0,0,299833,3141,123626,22176,
Mar-22 21:25:42,7.393,1.003,91.479,0.125,0,0,0,0,0,0,14,0,2.270,7.940,5.530,3589668864,1747632128,10549202944,12638695424,0,0,0,0,0,0,0,1835008,1021571072,1472,2281,0,13184,349736,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,335,527,238,0,0,0,0,0,299833,3141,123507,22176,
Mar-22 21:25:43,6.675,1.259,92.065,0,0,0,0,0,0,0,21,0,2.270,7.940,5.530,3590168576,1747132416,10549202944,12638236672,334,374,0,0,0,0,0,1835008,1021571072,1523,2403,0,13184,349736,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,426,346,363,0,0,0,0,0,299833,3141,123385,22176,
Mar-22 21:25:44,7.975,1.899,89.873,0.253,0,0,0,0,0,0,40,0,2.090,7.800,5.500,3590660096,1746194432,10549649408,12637650944,0,0,0,0,8,0,0,1835008,1021571072,1774,4086,0,13184,349756,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,5917,6543,6676,0,0,0,0,0,299704,3141,123285,22176,
Mar-22 21:25:45,7.250,1.375,90.875,0.500,0,0,360448,0,0,0,15,0,2.090,7.800,5.500,3591393280,1745453056,10549657600,12636917760,0,0,0,0,0,0,16,1835008,1021571072,1495,2315,0,13184,349756,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,77,288,258,0,0,0,0,0,299704,3141,123104,22176,
Mar-22 21:25:46,8.260,1.877,89.737,0.125,0,0,0,0,0,0,23,0,2.090,7.800,5.500,3592065024,1744781312,10549657600,12636246016,1209,3192,0,0,9,0,0,1835008,1021571072,1849,4430,0,13152,349756,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,1646,1729,1736,0,0,0,0,0,299704,3141,122884,22176,
Mar-22 21:25:47,7.673,1.509,90.818,0,0,0,0,0,0,0,31,0,2.090,7.800,5.500,3592749056,1744097280,10549657600,12635570176,16012,2708,0,0,0,0,0,1835008,1021571072,1487,2315,0,13152,349756,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,428,210,239,0,0,0,0,0,299704,3141,122773,22176,
Mar-22 21:25:48,7.663,1.005,91.206,0.126,0,0,0,0,0,0,21,0,2.090,7.800,5.500,3592908800,1743888384,10549706752,12635410432,396,804,0,0,0,0,0,1835008,1021571072,1572,2462,0,13152,349766,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,270,450,216,0,0,0,0,0,299704,3141,122722,22176,
Mar-22 21:25:49,7.026,2.133,90.841,0,0,0,0,0,0,0,16,0,2.080,7.710,5.480,3592282112,1744498688,10549723136,12635230208,0,0,0,0,8,0,0,1835008,1021571072,1643,3438,0,13152,349775,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,1457,1774,2238,0,0,0,0,0,299704,3141,122871,22176,
Mar-22 21:25:50,8.166,1.382,90.201,0.251,0,0,0,0,0,0,52,0,2.080,7.710,5.480,3592155136,1744596992,10549751808,12635144192,0,0,0,0,0,0,0,1835008,1021571072,1580,2542,0,13152,349774,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,67,265,395,0,0,0,0,0,299704,3141,122895,22176,
Mar-22 21:25:51,8.060,2.015,89.673,0.252,0,0,0,0,0,0,14,0,2.080,7.710,5.480,3592630272,1744121856,10549751808,12634669056,0,0,0,0,8,0,0,1835008,1021571072,1743,3487,0,13152,349784,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,9,1,17,6,56,868,54,814,0,1713,1526,1704,0,0,0,0,0,299704,3141,122779,22176,
Mar-22 21:25:52,7.170,1.635,90.818,0.377,0,0,245760,0,0,0,15,0,2.080,7.710,5.480,3592036352,1744678912,10549788672,12771827712,0,0,1,0,0,0,24,1835008,1021571072,1535,2282,0,13152,349784,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,66,543,20443,0,0,0,0,0,301272,3141,142455,22176,
Mar-22 21:25:53,6.533,1.256,92.085,0.126,0,0,0,0,0,0,17,0,2.080,7.710,5.480,3506003968,1830711296,10549788672,12777803776,0,358,0,0,0,0,0,1835008,1021571072,1539,2403,0,13152,349784,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,68,225,215,0,0,0,0,0,301288,3141,142335,22176,
Mar-22 21:25:54,7.179,1.637,91.184,0,0,0,4882432,0,0,0,17,0,2.230,7.640,5.470,3504185344,1832787968,10549530624,12779880448,525,0,0,0,8,0,456,1835008,1021571072,1888,4242,0,13152,349784,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,1395,2337,2302,0,0,0,0,0,301288,3141,142842,22176,
Mar-22 21:25:55,7.615,1.623,90.637,0.125,0,0,0,0,0,0,14,0,2.230,7.640,5.470,3500867584,1842360320,10543292416,12779999232,0,0,0,0,0,0,0,1835008,1021571072,1466,2337,0,13152,348674,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,683,521,3676,0,0,0,0,0,301288,3141,145179,22176,
Mar-22 21:25:56,8.553,3.648,87.673,0.126,0,0,1744896,0,0,0,90,0,2.230,7.640,5.470,3517255680,1817223168,10552041472,12754771968,12256,10213,0,0,37,0,150,1835008,1021571072,2647,8039,0,13152,348825,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,14704,15119,5747,0,0,0,0,0,301288,3141,139042,22176,
Mar-22 21:25:57,7.635,1.502,90.738,0.125,0,0,270336,0,0,0,29,0,2.230,7.640,5.470,3521495040,1813106688,10551918592,12750778368,2441,3277,0,0,0,0,44,1835008,1021571072,1668,3412,0,13152,348836,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,9,1,17,8,56,884,54,830,0,997,1226,319,0,0,0,0,0,301288,3141,138037,22176,
Mar-22 21:25:58,7.750,1,91.125,0.125,0,0,0,0,0,0,33,0,2.230,7.640,5.470,3522449408,1812135936,10551934976,12749824000,15972,2748,0,0,1,0,0,1835008,1021571072,1611,2629,0,13152,348836,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,531,386,435,0,0,0,0,0,301288,3141,137800,22176,
Mar-22 21:25:59,7.809,1.763,90.428,0,0,0,0,0,0,0,18,0,2.130,7.530,5.450,3523342336,1811779584,10551398400,12749008896,167,545,0,0,8,0,0,1835008,1021571072,1759,4108,0,13184,348777,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,2022,3881,3984,0,0,0,0,0,301288,3141,137713,22176,
Mar-22 21:26:00,7.528,1.380,90.966,0.125,0,0,0,0,0,0,15,0,2.130,7.530,5.450,3395883008,1939824640,10550812672,12750540800,0,0,0,0,0,0,0,1835008,1021571072,1531,2337,0,13184,348717,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,85,431,31344,0,0,0,0,0,302257,3141,168005,22176,
Mar-22 21:26:01,7.421,1.509,90.818,0.252,0,0,0,0,0,0,15,0,2.130,7.530,5.450,3398029312,1937584128,10550906880,12748300288,0,0,0,0,8,0,0,1835008,1021571072,1694,3589,0,13184,348717,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,1346,1682,1651,0,0,0,0,0,302257,3141,167458,22176,
Mar-22 21:26:02,8.091,1.643,89.760,0.506,0,0,507904,0,0,0,41,0,2.130,7.530,5.450,3397181440,1938382848,10550956032,12748959744,0,0,0,0,8,0,42,1835008,1021571072,1816,4586,0,13184,348730,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,1802,1798,1654,0,0,0,0,0,302257,3141,167653,22176,
Mar-22 21:26:03,7.440,1.639,90.794,0.126,0,0,0,0,0,0,19,0,2.130,7.530,5.450,3398172672,1937391616,10550956032,12747968512,341,187,0,0,0,0,0,1835008,1021571072,1722,2560,0,13184,348730,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,375,264,367,0,0,0,0,0,302257,3141,167411,22176,
Mar-22 21:26:04,7.009,1.627,91.364,0,0,0,0,0,0,0,17,0,2.040,7.430,5.420,3394408448,1941155840,10550956032,12754661376,524,358,0,0,8,0,0,1835008,1021571072,1651,3569,0,13184,348737,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,7,1,17,8,56,884,54,830,0,1527,1735,6733,0,0,0,0,0,302257,3141,168330,22176,
Mar-22 21:26:05,7.296,1.761,90.818,0.126,0,0,4595712,0,0,0,15,0,2.040,7.430,5.420,3397005312,1938468864,10551046144,12752027648,0,0,0,0,0,0,628,1835008,1021571072,1763,3397,0,13184,348737,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,7,1,17,8,56,884,54,830,0,73,840,980,0,0,0,0,0,302257,3141,167674,22176,
Mar-22 21:26:06,7.286,1.633,90.955,0.126,0,0,991232,0,0,0,21,0,2.040,7.430,5.420,3397738496,1937735680,10551046144,12751302656,424,0,0,0,8,0,36,1835008,1021571072,1761,3584,0,13184,348737,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,7,1,17,8,56,884,54,830,0,1595,1957,1886,0,0,0,0,0,302257,3141,167495,22176,
Mar-22 21:26:07,7.566,1.135,91.173,0.126,0,0,0,0,0,0,16,0,2.040,7.430,5.420,3398733824,1936728064,10551058432,12750295040,0,0,1,0,0,0,0,1835008,1021571072,1544,2440,0,13184,348737,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,7,1,17,8,56,884,54,830,0,396,421,949,0,0,0,0,0,302257,3141,167249,22176,
Mar-22 21:26:08,7.760,1.752,90.488,0,0,0,0,0,0,0,48,0,2.040,7.430,5.420,3399221248,1936240640,10551058432,12749819904,1645,3638,0,0,0,0,0,1835008,1021571072,1795,3569,0,13184,348738,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,82,313,319,0,0,0,0,0,302257,3141,167130,22176,
Mar-22 21:26:09,7.277,2.008,90.590,0.125,0,0,0,0,0,0,32,0,1.880,7.300,5.390,3400220672,1935233024,10551066624,12748820480,16012,3106,0,0,8,0,0,1835008,1021571072,1752,3638,0,13184,348747,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,1593,1789,1558,0,0,0,0,0,302257,3141,166884,22176,
Mar-22 21:26:10,6.448,1.011,92.288,0.253,0,0,0,0,0,0,15,0,1.880,7.300,5.390,3400433664,1934974976,10551111680,12748607488,0,0,0,0,0,0,0,1835008,1021571072,1437,2315,0,13184,348747,0,0,6,57,12,10,59,0,1090,19,19,0,0,7,12,0,8,1,17,8,56,884,54,830,0,69,246,246,0,0,0,0,0,302257,3141,166821,22176,
Mar-22 21:26:11,8.207,1.768,89.773,0.253,0,0,245760,0,0,0,16,0,1.880,7.300,5.390,3386646528,1950760960,10549112832,12764397568,70,0,0,0,9,0,10,1835008,1021571072,1806,4503,0,13152,348678,0,0,6,57,12,10,59,0,1084,19,19,0,0,7,12,0,8,1,17,8,56,878,54,824,0,2297,1799,4845,0,0,0,0,0,302257,3141,170675,22176,
Mar-22 21:26:12,8.060,2.519,89.295,0.126,0,0,0,0,0,0,15,0,1.880,7.300,5.390,3562508288,1775128576,10548883456,12590170112,0,0,0,0,0,0,0,1835008,1021571072,2474,35869,0,13216,349645,0,0,6,57,12,10,59,0,1074,19,19,0,0,7,12,0,8,1,17,8,56,868,54,814,0,51214,73030,27519,0,0,0,0,0,302068,3141,127985,22176,
Mar-22 21:26:13,6.818,1.010,92.172,0,0,0,0,0,0,0,16,0,1.880,7.300,5.390,3563225088,1774546944,10548748288,12589588480,167,187,1,0,0,0,0,1835008,1021571072,1614,2490,0,13216,349645,0,0,6,57,12,10,59,0,1074,19,19,0,0,7,12,0,8,1,17,8,56,868,54,814,0,83,254,242,0,0,0,0,0,302068,3141,127843,22176,
Mar-22 21:26:14,7.062,1.387,91.425,0.126,0,0,0,0,0,0,37,0,1.890,7.210,5.380,3563438080,1774288896,10548793344,12589563904,0,0,0,0,8,0,0,1835008,1021571072,1661,3436,0,13216,349655,0,0,6,57,12,10,59,0,1074,19,19,0,0,7,12,0,8,1,17,8,56,868,54,814,0,1500,1793,1682,0,0,0,0,0,302005,3141,127843,22176,
Mar-22 21:26:15,7.905,1.129,90.715,0.251,0,0,0,0,0,0,17,0,1.890,7.210,5.380,3563696128,1774030848,10548793344,12589314048,0,358,0,0,0,0,0,1835008,1021571072,1442,2282,0,13216,349655,0,0,6,57,12,10,59,0,1077,19,22,0,0,7,12,0,6,1,20,8,56,868,54,814,0,380,238,286,0,0,0,0,0,302005,3141,127780,22176,
Mar-22 21:26:16,7.286,2.764,89.322,0.628,0,0,2260992,0,0,0,15,0,1.890,7.210,5.380,3377647616,1960001536,10548871168,12588130304,0,920,0,0,8,0,48,1835008,1021571072,1802,3994,0,13216,349679,0,0,6,57,12,10,59,0,1077,19,22,0,0,7,12,0,6,1,20,8,56,868,54,814,0,2304,3108,48167,0,0,0,0,0,305323,3141,169865,22176,
Mar-22 21:26:17,6.918,1.384,91.698,0,0,0,0,0,0,0,17,0,1.890,7.210,5.380,3378053120,1959452672,10549014528,12587528192,0,920,0,0,0,0,0,1835008,1021571072,1436,2190,0,13216,349679,0,0,6,57,12,10,59,0,1077,19,22,0,0,7,12,0,6,1,20,8,56,868,54,814,0,73,234,229,0,0,0,0,0,305362,3141,169692,22176,
Mar-22 21:26:18,6.927,1.259,91.688,0.126,0,0,0,0,0,0,17,0,1.890,7.210,5.380,3379003392,1958707200,10548809728,12586590208,0,920,0,0,0,0,0,1835008,1021571072,1459,2331,0,13216,349679,0,0,6,57,12,10,59,0,1077,19,22,0,0,7,12,0,6,1,20,8,56,868,54,814,0,91,265,287,0,0,0,0,0,305362,3141,169510,22176,
Mar-22 21:26:19,8.217,2.402,89.381,0,0,0,1138688,0,0,0,37,0,1.820,7.110,5.350,3380948992,1956737024,10548834304,12585660416,2031,5768,0,0,8,0,24,1835008,1021571072,1878,4659,0,13184,349687,0,0,6,57,12,10,59,0,1076,18,22,0,0,7,10,0,7,2,20,8,56,868,54,814,0,2242,2430,2096,0,0,0,0,0,305362,3141,169029,22176,
Mar-22 21:26:20,8.417,1.131,90.327,0.126,0,0,0,0,0,0,59,0,1.820,7.110,5.350,3381215232,1956470784,10548834304,12585394176,15562,1728,0,0,0,0,0,1835008,1021571072,1712,2669,0,13184,349687,0,0,6,57,12,10,59,0,1076,18,22,0,0,7,10,0,7,2,20,8,56,868,54,814,0,73,403,400,0,0,0,0,0,305362,3141,168964,22176,
Mar-22 21:26:21,7.528,1.882,90.590,0,0,0,0,0,0,0,14,0,1.820,7.110,5.350,3381731328,1955954688,10548834304,12585410560,0,0,0,0,8,0,0,1835008,1021571072,1736,3648,0,13184,349694,0,0,6,57,12,10,59,0,1073,18,19,0,0,7,10,0,7,2,17,8,56,868,54,814,0,1376,1585,1734,0,0,0,0,0,305362,3141,168838,22176,
Mar-22 21:26:22,6.810,1.387,91.677,0.126,0,0,335872,0,0,0,15,0,1.820,7.110,5.350,3381641216,1955995648,10548883456,12585361408,0,0,0,0,0,0,18,1835008,1021571072,1520,2376,0,13184,349694,0,0,6,57,12,10,59,0,1073,18,19,0,0,7,10,0,7,2,17,8,56,868,54,814,0,75,295,285,0,0,0,0,0,305362,3141,168848,22176,
Mar-22 21:26:23,7.170,1.384,91.321,0.126,0,0,0,0,0,0,17,0,1.820,7.110,5.350,3379724288,1957871616,10548924416,12587335680,167,187,0,0,1,0,0,1835008,1021571072,1575,2478,0,13184,349704,0,0,6,57,12,10,59,0,1073,18,19,0,0,7,10,0,7,2,17,8,56,868,54,814,0,877,601,713,0,0,0,0,0,305362,3141,169306,22176,
Mar-22 21:26:24,6.667,1.761,91.572,0,0,0,0,0,0,0,19,0,1.670,6.990,5.320,3380453376,1957126144,10548940800,12586590208,78,106,0,0,8,0,0,1835008,1021571072,1588,3577,0,13184,349704,0,0,6,57,12,10,59,0,1073,18,19,0,0,7,10,0,7,2,17,8,56,868,54,814,0,1380,1566,1567,0,0,0,0,0,305362,3141,169124,22176,
Mar-22 21:26:25,6.281,0.754,92.839,0.126,0,0,0,0,0,0,14,0,1.670,6.990,5.320,3380682752,1956896768,10548940800,12586450944,0,358,0,0,0,0,0,1835008,1021571072,1519,2369,0,13184,349703,0,0,6,57,12,10,59,0,1072,18,19,0,0,7,10,0,6,2,17,7,56,868,54,814,0,79,265,262,0,0,0,0,0,305362,3141,169068,22176,
Mar-22 21:26:26,6.927,3.401,89.295,0.378,0,8192,19668992,0,0,0,46,0,1.670,6.990,5.320,3384168448,1953390592,10548961280,12582985728,0,0,0,0,9,2,2820,1835008,1021571072,3649,10103,0,13184,349700,0,0,6,57,12,10,59,0,1071,18,19,0,0,7,10,0,6,2,17,6,56,868,54,814,0,1389,4162,4883,0,0,0,0,0,305362,3141,168212,22176,
Mar-22 21:26:27,8.060,1.385,90.554,0,0,0,0,0,0,0,15,0,1.670,6.990,5.320,3384414208,1953161216,10548944896,12583006208,0,0,0,0,0,0,0,1835008,1021571072,1618,2477,0,13184,349710,0,0,6,57,12,10,59,0,1071,18,19,0,0,7,10,0,6,2,17,6,56,868,54,814,0,543,423,348,0,0,0,0,0,305362,3141,168156,22176,
Mar-22 21:26:28,6.810,1.135,91.929,0.126,0,0,0,0,0,0,19,0,1.670,6.990,5.320,3385049088,1952436224,10549035008,12582408192,396,446,0,0,0,0,0,1835008,1021571072,1573,2587,0,13184,349710,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,6,2,17,6,56,868,54,814,0,72,231,226,0,0,0,0,0,305362,3141,167979,22176,
Mar-22 21:26:29,7.509,1.752,90.613,0.125,0,0,294912,0,0,0,14,0,1.700,6.910,5.300,3384061952,1953497088,10548961280,12583432192,0,0,1,0,4,0,50,1835008,1021571072,1522,3114,0,13184,349714,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,6,2,17,6,56,868,54,814,0,1366,1578,1784,0,0,0,0,0,305362,3141,168238,22176,
Mar-22 21:26:30,8.417,1.256,90.201,0.126,0,0,0,0,0,0,32,0,1.700,6.910,5.300,3385700352,1951735808,10549084160,12581728256,15817,5374,0,0,4,0,0,1835008,1021571072,1839,3959,0,13184,349721,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,316,896,649,0,0,0,0,0,305362,3141,167808,22176,
Mar-22 21:26:31,8.396,1.629,89.975,0,0,0,0,0,0,0,25,0,1.700,6.910,5.300,3385581568,1951854592,10549084160,12581847040,1868,924,0,0,8,0,0,1835008,1021571072,1685,3592,0,13184,349721,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1648,1584,1737,0,0,0,0,0,305362,3141,167837,22176,
Mar-22 21:26:32,6.045,0.882,92.947,0.126,0,0,0,0,0,0,37,0,1.700,6.910,5.300,3385708544,1951649792,10549161984,12581654528,0,0,0,0,0,0,0,1835008,1021571072,1416,2256,0,13184,349721,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,74,244,239,0,0,0,0,0,305362,3141,167787,22176,
Mar-22 21:26:33,7.026,1.631,91.092,0.251,0,0,0,0,0,0,9,0,1.700,6.910,5.300,3385692160,1951666176,10549161984,12581670912,0,0,0,0,0,0,0,1835008,1021571072,1510,2369,0,13184,349721,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,90,252,224,0,0,0,0,0,305362,3141,167791,22176,
Mar-22 21:26:34,7.170,1.006,91.572,0.252,0,0,0,0,0,0,9,0,1.560,6.790,5.280,3385036800,1952763904,10548719616,12582170624,0,0,0,0,0,0,0,1835008,1021571072,1533,2404,0,13184,349671,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,194,390,583,0,0,0,0,0,305362,3141,168059,22176,
Mar-22 21:26:35,7.566,2.144,89.912,0.378,0,0,360448,0,0,0,17,0,1.560,6.790,5.280,3385995264,1951797248,10548727808,12581236736,0,358,0,0,9,0,28,1835008,1021571072,1811,3676,0,13184,349671,0,0,6,56,12,10,58,0,1073,18,19,0,0,7,10,0,6,2,17,6,56,870,54,816,0,2182,1741,1752,0,0,0,0,0,305362,3141,167823,22176,
Mar-22 21:26:36,7.878,2.033,90.089,0,0,0,0,0,0,0,47,0,1.560,6.790,5.280,3385995264,1951797248,10548727808,12581236736,16378,5776,0,0,8,0,0,1835008,1021571072,1982,4676,0,13184,349671,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1402,1606,1591,0,0,0,0,0,305362,3141,167823,22176,
Mar-22 21:26:37,5.416,3.023,91.436,0.126,0,0,0,0,0,0,20,0,1.560,6.790,5.280,3386540032,1951277056,10548703232,12580892672,13250,710,0,0,0,0,0,1835008,1021571072,2807,2393,0,13184,349680,0,0,6,56,12,10,58,0,1072,18,20,0,0,7,10,0,6,2,17,6,56,870,54,816,0,278,471,40304,0,0,0,0,0,305362,3141,167696,22176,
Mar-22 21:26:38,7.654,2.008,90.339,0,0,0,0,0,0,0,42,0,1.560,6.790,5.280,3387322368,1950494720,10548703232,12580114432,2671,699,0,0,0,0,0,1835008,1021571072,1583,2444,0,13184,349683,0,0,6,56,12,10,58,0,1074,18,19,0,0,7,11,0,6,2,17,6,56,870,54,816,0,81,269,364,0,0,0,0,0,305362,3141,167505,22176,
Mar-22 21:26:39,7.250,1.375,91.125,0.250,0,0,0,0,0,0,20,0,1.600,6.710,5.260,3387170816,1950646272,10548703232,12580163584,319,511,0,0,0,0,0,1835008,1021571072,1516,2351,0,13184,349680,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,10,0,6,3,17,6,56,868,54,814,0,452,398,448,0,0,0,0,0,305362,3141,167542,22176,
Mar-22 21:26:40,7.296,2.264,89.937,0.503,0,0,204800,0,0,0,21,0,1.600,6.710,5.260,3388747776,1955577856,10542206976,12577669120,319,700,0,0,8,0,16,1835008,1021571072,1763,3623,0,13184,348560,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,10,0,6,3,17,6,56,868,54,814,0,1378,1603,3669,0,0,0,0,0,305362,3141,168746,22176,
Mar-22 21:26:41,8.207,2.020,89.773,0,0,0,0,0,0,0,39,0,1.600,6.710,5.260,3387940864,1956384768,10542206976,12578476032,16226,5754,0,0,8,0,0,1835008,1021571072,1917,4591,0,13184,348560,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,10,0,7,3,17,6,56,868,54,814,0,1325,1580,1583,0,0,0,0,0,305362,3141,168943,22176,
Mar-22 21:26:42,7.740,1.373,90.762,0.125,0,0,0,0,0,0,19,0,1.600,6.710,5.260,3388616704,1955696640,10542219264,12578615296,1081,292,0,0,0,0,0,1835008,1021571072,1461,2299,0,13184,348570,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,271,465,256,0,0,0,0,0,305362,3141,168775,22176,
Mar-22 21:26:43,7.332,1.011,91.656,0,0,0,0,0,0,0,16,0,1.600,6.710,5.260,3388522496,1955696640,10542313472,12578639872,167,187,0,0,0,0,0,1835008,1021571072,1530,2406,0,13184,348570,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,440,225,243,0,0,0,0,0,305362,3141,168775,22176,
Mar-22 21:26:44,8.125,1.250,90.500,0.125,0,0,0,0,0,0,36,0,1.550,6.620,5.230,3388727296,1955450880,10542354432,12578340864,167,187,0,0,0,0,0,1835008,1021571072,1504,2340,0,13184,348580,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,281,451,261,0,0,0,0,0,305362,3141,168715,22176,
Mar-22 21:26:45,7.053,1.511,91.184,0.252,0,0,0,0,0,0,15,0,1.550,6.620,5.230,3389472768,1954705408,10542354432,12577595392,0,0,0,0,8,0,0,1835008,1021571072,1703,3614,0,13184,348580,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1357,1553,1521,0,0,0,0,0,305362,3141,168533,22176,
Mar-22 21:26:46,7.702,1.641,90.404,0.253,0,0,1294336,0,0,0,16,0,1.550,6.620,5.230,3389685760,1954496512,10542350336,12577394688,0,358,0,0,8,0,26,1835008,1021571072,1784,3636,0,13184,348580,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1331,1791,1769,0,0,0,0,0,305362,3141,168482,22176,
Mar-22 21:26:47,7.683,1.385,90.806,0.126,0,0,0,0,0,0,16,0,1.550,6.620,5.230,3389632512,1954537472,10542362624,12577447936,42,0,0,0,1,0,0,1835008,1021571072,1649,2482,0,13184,348580,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,715,355,413,0,0,0,0,0,305362,3141,168492,22176,
