"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/disk_tcp_unix_vm-adv_fs_vm_cpu_load_sys_proc_lock_mem.csv --disk --tcp --unix --vm-adv --fs --vm --cpu --load --sys --proc --lock --mem 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"dsk/total",,"tcp sockets",,,,,"unix sockets",,,,"advanced virtual memory",,,,,"filesystem",,"virtual memory",,,,"total cpu usage",,,,,"load avg",,,"system",,"procs",,,"file locks",,,,"memory usage",,,
0,0,7,21,1,7,2,56,977,55,922,0,0,0,0,0,14080,183047,0,285,858,1037,11.787,3.722,84.491,0,0,0.660,0.730,0.970,2700,6777,2,0,0,83,12,13,82,5262602240,2738122752,7974203392,11152240640
139264,991232,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14048,183088,1,3030,3101,2951,10.025,3.960,85.891,0.124,0,0.660,0.730,0.970,2643,6998,2,0,9,83,12,13,82,5262151680,2738110464,7974666240,11152310272
0,0,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14080,183058,0,7128,8851,4316,9.248,4.809,85.820,0.123,0,0.660,0.730,0.970,2627,7336,2,0,8,83,12,13,82,5286576128,2715992064,7972360192,11132362752
0,8273920,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14080,182796,0,334,1842,3026,9.926,4.534,85.417,0.123,0,0.610,0.720,0.960,2625,5886,4,0,0,83,12,13,82,5286735872,2717679616,7970512896,11134324736
0,0,7,21,0,6,2,56,975,55,920,0,0,0,0,0,14080,181958,0,509,1629,7972,10.545,4.364,85.091,0,0,0.610,0.720,0.960,2640,6085,3,0,0,83,12,13,82,5263720448,2744496128,7966695424,11145142272
0,0,7,21,0,6,2,56,975,55,920,0,0,0,0,0,14080,181983,0,2776,3814,7974,11.179,3.440,85.258,0.123,0,0.610,0.720,0.960,2763,7075,2,0,0,83,12,13,82,5246398464,2760384512,7968129024,11157307392
0,2039808,7,21,0,6,2,56,975,55,920,0,0,0,0,0,14048,181988,0,1954,3895,3270,11.408,4.248,84.345,0,0,0.610,0.720,0.960,2707,7765,0,0,8,83,12,13,82,5243801600,2760564736,7970545664,11159076864
0,0,7,21,0,6,2,56,975,55,920,0,0,0,0,0,14048,181987,0,1979,2570,2187,10.025,4.703,85.272,0,0,0.610,0.720,0.960,2692,6956,3,0,8,83,12,13,82,5245239296,2759368704,7970304000,11157925888
0,15548416,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14048,181987,0,392,2850,3265,11.449,5.238,83.191,0.122,0,0.640,0.720,0.960,3922,11620,2,0,0,83,12,13,82,5250809856,2756411392,7967674368,11153661952
0,0,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14048,181961,0,5766,7399,2995,11.071,4.693,84.116,0.120,0,0.640,0.720,0.960,2858,6311,1,0,0,83,12,13,82,5267607552,2740035584,7967252480,11148845056
0,0,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14016,181961,0,206,660,3163,10.880,3.790,85.330,0,0,0.640,0.720,0.960,2605,5740,3,0,0,83,12,13,82,5257355264,2750238720,7967297536,11163316224
0,1982464,7,21,0,7,2,56,975,55,920,0,0,0,0,0,15104,183023,0,29552,50212,24888,9.787,4.266,85.822,0.125,0,0.640,0.720,0.960,3623,37002,3,0,8,83,12,13,82,5358088192,2650005504,7966797824,11056865280
0,0,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14112,183052,0,11986,14021,2946,10.675,3.926,85.276,0.123,0,0.640,0.720,0.960,2762,7822,2,0,8,83,12,13,82,5397729280,2605223936,7971938304,11016978432
0,7135232,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14080,183058,0,1375,3052,1868,12.347,3.178,84.352,0.122,0,0.830,0.760,0.970,2714,6693,3,0,1,83,12,13,82,5397872640,2602098688,7974920192,11016368128
0,0,7,21,0,6,2,56,975,55,920,0,0,0,0,0,14080,183058,0,277,1230,1298,9.878,4.146,85.976,0,0,0.830,0.760,0.970,2546,5738,1,0,0,83,12,13,82,5398769664,2601263104,7974858752,11061329920
0,0,7,21,0,6,2,56,975,55,920,0,0,0,0,0,14048,183026,0,185,1354,2194,12.285,3.071,84.521,0.123,0,0.830,0.760,0.970,2610,5824,1,0,0,83,12,13,82,5400686592,2600943616,7973261312,11059707904
0,2678784,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14112,182993,0,1510,2525,4771,11.247,4.645,83.985,0.122,0,0.830,0.760,0.970,2774,8042,1,0,8,83,12,13,82,5395615744,2608840704,7970435072,11055288320
0,0,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14112,183035,0,7351,9035,3780,11.125,4.401,84.474,0,0,0.830,0.760,0.970,2668,7467,3,0,8,83,12,13,82,5410086912,2592157696,7972646912,11039903744
0,9052160,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14112,183034,0,829,2485,2934,11.751,5.276,82.734,0.240,0,0.920,0.780,0.980,2803,7176,0,0,0,83,12,13,82,5410975744,2591334400,7972581376,11044958208
0,458752,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14112,183066,0,1595,2474,13836,11.801,3.478,84.596,0.124,0,0.920,0.780,0.980,2874,7135,2,0,0,83,12,13,82,5363494912,2639183872,7972212736,11152134144
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,183072,0,282,1416,682,11.873,3.060,85.067,0,0,0.920,0.780,0.980,2633,6613,2,0,0,83,12,13,82,5361872896,2638225408,7974793216,11154112512
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,183072,0,4444,5110,5006,11.449,4.507,83.922,0.122,0,0.920,0.780,0.980,2828,7081,5,0,8,83,12,13,82,5362532352,2637033472,7975325696,11152961536
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,183046,0,2252,2874,3435,10.891,3.837,85.272,0,0,0.920,0.780,0.980,2797,7235,1,0,8,83,12,13,82,5365084160,2636906496,7972900864,11150409728
0,9101312,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,183047,0,1146,2779,2360,10.976,4.878,83.902,0.244,0,0.930,0.790,0.980,2687,6420,2,0,1,83,12,13,82,5364531200,2638012416,7972347904,11151515648
0,1900544,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,183050,0,7256,9473,11011,10.552,4.294,85.031,0.123,0,0.930,0.790,0.980,2965,8908,4,0,10,83,12,13,82,5360062464,2642382848,7972446208,11141328896
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14016,183053,0,678,1267,988,9.753,3.580,86.543,0.123,0,0.930,0.790,0.980,2603,5903,2,0,1,83,12,13,82,5359865856,2640920576,7974105088,11139977216
0,393216,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,183083,0,3534,4230,4052,11.471,2.868,85.661,0,0,0.930,0.790,0.980,2744,7688,3,0,8,83,12,13,82,5355958272,2644660224,7974273024,11146817536
0,0,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14048,183071,0,1534,2900,28232,12.848,3.273,83.758,0.121,0,0.930,0.790,0.980,2685,7593,2,0,8,83,12,13,82,5250596864,2749120512,7975174144,11151470592
0,3448832,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14048,183070,0,652,1580,2238,11.044,4.126,84.709,0.121,0,0.930,0.790,0.980,2516,5939,4,0,0,83,12,13,82,5250732032,2748981248,7975178240,11147124736
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,13728,182460,0,390,987,25040,12.376,4.332,83.292,0,0,0.930,0.790,0.980,2728,6663,3,0,0,83,12,13,82,5166559232,2832662528,7975669760,11229974528
