"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --cpu --disk --page --int --load --mem --net --proc --io --swap --sys --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --output dstat/data/csv/dstat/all_with_default_time.csv 1 600",,,,"Date:","22 Mar 2023 22:03:09 -03"
"total cpu usage",,,,,"dsk/total",,"paging",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"io/total",,"swap",,"system",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,
"usr","sys","idl","wai","stl","read","writ","in","out","138","139","140","1m","5m","15m","used","free","buff","cach","recv","send","run","blk","new","read","writ","used","free","int","csw","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH"
3.133,1.880,94.987,0,0,0,0,0,0,0,16,0,0.200,4.290,3.680,3455586304,1885208576,193789952,10595278848,70,0,0,0,8,0,0,1835008,1021571072,1280,3112,0,13152,350286,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,10,0,9,1,17,7,56,874,54,820,0,1298,1534,1395,0,0,0,0,0,289051,3141,167877,22176,
3.750,1.375,94.750,0.125,0,0,0,0,0,0,21,0,0.180,4.220,3.660,3456331776,1884446720,193789952,10595553280,478,446,0,0,0,0,0,1835008,1021571072,1115,1888,0,13152,350286,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,10,0,8,1,17,7,56,874,54,820,0,251,128,248,0,0,0,0,0,289051,3141,167821,22176,
3.652,1.134,95.214,0,0,0,0,0,0,0,16,0,0.180,4.220,3.660,3456327680,1884450816,193789952,10595295232,0,0,0,0,0,0,0,1835008,1021571072,1074,1789,0,13152,350286,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,10,0,8,1,17,7,56,874,54,820,0,46,264,133,0,0,0,0,0,289051,3141,167692,22176,
3.396,1.258,95.220,0.126,0,0,0,0,0,0,15,0,0.180,4.220,3.660,3456561152,1884217344,193789952,10595553280,0,358,0,0,0,0,0,1835008,1021571072,1130,1828,0,13152,350286,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,10,0,8,1,17,7,56,874,54,820,0,72,109,236,0,0,0,0,0,289051,3141,167765,22176,
5.183,2.908,91.656,0.253,0,0,0,0,0,0,85,0,0.180,4.220,3.660,3471863808,1868107776,193789952,10597175296,20295,12530,0,0,8,0,0,1835008,1021571072,1919,5769,0,13152,350335,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,7896,10004,5171,0,0,0,0,0,289051,3141,163646,22176,
4.666,1.765,93.190,0.378,0,0,303104,0,0,0,42,0,0.180,4.220,3.660,3463565312,1876135936,193798144,10597670912,17261,5230,0,0,9,0,26,1835008,1021571072,1489,4081,0,13152,350344,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,2252,1918,4964,0,0,0,0,0,289051,3141,165662,22176,
4.277,1.132,94.591,0,0,0,0,0,0,0,17,0,0.250,4.170,3.650,3463565312,1876135936,193798144,10596098048,0,0,0,0,0,0,0,1835008,1021571072,1311,2101,0,13152,350352,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,153,401,211,0,0,0,0,0,289051,3141,165536,22176,
3.769,1.256,94.849,0.126,0,0,0,0,0,0,15,0,0.250,4.170,3.650,3463991296,1875619840,193798144,10596712448,0,0,0,0,0,0,0,1835008,1021571072,1108,1820,0,13152,350353,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,72,119,222,0,0,0,0,0,289051,3141,165542,22176,
3.657,0.883,95.460,0,0,0,0,0,0,0,17,0,0.250,4.170,3.650,3460317184,1879289856,193798144,10596716544,0,358,0,0,0,0,0,1835008,1021571072,1110,1858,0,13152,350353,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,26,130,957,0,0,0,0,0,289051,3141,166432,22176,
4.551,2.908,91.909,0.632,0,0,18743296,0,0,0,38,0,0.250,4.170,3.650,3456729088,1883410432,193798144,10596184064,0,0,0,0,8,0,2382,1835008,1021571072,3107,9229,0,13152,350285,0,0,6,56,12,10,58,0,1077,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,1545,3884,3881,0,0,0,0,0,289051,3141,167315,22176,
4.780,1.635,93.459,0.126,0,0,1540096,0,0,0,26,0,0.250,4.170,3.650,3457904640,1882284032,193810432,10596122624,0,920,0,0,8,0,42,1835008,1021571072,1391,3267,0,13152,350288,0,0,6,56,12,10,58,0,1078,18,23,0,0,7,11,0,8,1,20,7,56,874,54,820,0,1291,1617,1750,0,0,0,0,0,289051,3141,167163,22176,
3.531,1.135,95.334,0,0,0,0,0,0,0,26,0,0.230,4.100,3.630,3458101248,1882071040,193810432,10597187584,1608,2971,0,0,0,0,0,1835008,1021571072,1247,2083,0,13152,350289,0,0,6,56,12,10,58,0,1078,18,23,0,0,7,11,0,7,1,20,7,56,874,54,820,0,103,543,293,0,0,0,0,0,289051,3141,167111,22176,
4.380,1.126,94.368,0.125,0,0,0,0,0,0,18,0,0.230,4.100,3.630,3456729088,1883361280,193810432,10597269504,0,920,0,0,0,0,0,1835008,1021571072,1277,2051,0,13152,350309,0,0,6,56,12,10,58,0,1078,18,23,0,0,7,11,0,7,1,20,7,56,874,54,820,0,156,302,929,0,0,0,0,0,289051,3141,167615,22176,
3.783,1.009,95.208,0,0,0,0,0,0,0,17,0,0.230,4.100,3.630,3456208896,1883881472,193810432,10596220928,0,920,0,0,0,0,0,1835008,1021571072,1221,2075,0,13152,350308,0,0,6,56,12,10,58,0,1078,18,23,0,0,7,11,0,7,1,20,7,56,874,54,820,0,250,251,140,0,0,0,0,0,289051,3141,167553,22176,
4.397,1.759,93.467,0.377,0,0,745472,0,0,0,16,0,0.230,4.100,3.630,3456720896,1883365376,193818624,10596216832,0,358,0,0,8,0,16,1835008,1021571072,1354,3173,0,13152,350318,0,0,6,56,12,10,58,0,1078,18,23,0,0,7,11,0,7,1,20,7,56,874,54,820,0,1633,1894,1734,0,0,0,0,0,289051,3141,167558,22176,
4.172,1.391,94.437,0,0,0,0,0,0,0,20,0,0.230,4.100,3.630,3456327680,1883656192,193818624,10596319232,455,1122,1,0,8,0,0,1835008,1021571072,1406,3247,0,13152,350315,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,10,1,7,2,17,7,56,874,54,820,0,1340,1581,1443,0,0,0,0,0,289051,3141,167470,22176,
3.535,1.136,95.202,0.126,0,0,0,0,0,0,76,0,0.210,4.030,3.610,3456954368,1883029504,193818624,10596319232,17748,5469,1,0,0,0,0,1835008,1021571072,1356,2846,0,13152,350316,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,3,126,263,0,0,0,0,0,289051,3141,167345,22176,
3.894,1.633,94.472,0,0,0,0,0,0,0,17,0,0.210,4.030,3.610,3457396736,1882574848,193818624,10597138432,167,187,0,0,0,0,0,1835008,1021571072,1220,2033,0,13152,350317,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,741,691,348,0,0,0,0,0,289051,3141,167234,22176,
3.396,0.881,95.597,0.126,0,0,0,0,0,0,15,0,0.210,4.030,3.610,3457630208,1882337280,193818624,10597384192,0,0,0,0,1,0,0,1835008,1021571072,1083,1846,0,13152,350317,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,8,1,17,7,56,874,54,820,0,24,99,622,0,0,0,0,0,289051,3141,167176,22176,
5.905,1.256,92.588,0.251,0,0,0,0,0,0,16,0,0.210,4.030,3.610,3458809856,1880850432,193818624,10597449728,0,358,0,0,8,0,0,1835008,1021571072,1591,3955,0,13152,350354,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,2416,3233,2050,0,0,0,0,0,289051,3141,166813,22176,
3.643,1.884,94.221,0.251,0,0,368640,0,0,0,13,0,0.210,4.030,3.610,3458551808,1880850432,193826816,10597941248,78,106,0,0,8,0,28,1835008,1021571072,1274,3002,0,13152,350354,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1305,1449,1860,0,0,0,0,0,289051,3141,166813,22176,
5.138,1.504,93.233,0.125,0,0,0,0,0,0,37,0,0.190,3.960,3.590,3458080768,1881223168,193826816,10596466688,12059,5188,1,0,0,0,0,1835008,1021571072,1483,3046,0,13152,350363,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,770,730,506,0,0,0,0,0,289051,3141,166904,22176,
3.764,1.380,94.856,0,0,0,0,0,0,0,46,0,0.190,3.960,3.590,3458330624,1880969216,193826816,10596995072,0,0,0,0,0,0,0,1835008,1021571072,1076,1729,0,13152,350364,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,25,263,146,0,0,0,0,0,289051,3141,166842,22176,
3.774,1.132,94.969,0.126,0,0,0,0,0,0,21,0,0.190,3.960,3.590,3458584576,1880715264,193826816,10596995072,19087,1584,0,0,0,0,0,1835008,1021571072,1095,1873,0,13152,350364,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,96,128,259,0,0,0,0,0,289051,3141,166780,22176,
3.899,1.887,93.962,0.252,0,0,0,0,0,0,21,0,0.190,3.960,3.590,3460390912,1878908928,193826816,10598043648,4935,770,0,0,8,0,0,1835008,1021571072,1329,3004,0,13152,350363,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1295,1791,1409,0,0,0,0,0,289051,3141,166339,22176,
4.141,1.757,93.852,0.251,0,0,0,0,0,0,18,0,0.190,3.960,3.590,3460644864,1878654976,193826816,10598043648,240,0,0,0,8,0,0,1835008,1021571072,1250,3004,0,13152,350363,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1519,1413,1795,0,0,0,0,0,289051,3141,166284,22176,
3.899,1.006,94.843,0.252,0,0,147456,0,0,0,23,0,0.170,3.900,3.570,3461066752,1878167552,193835008,10597052416,1416,3379,0,0,0,0,32,1835008,1021571072,1318,2911,0,13152,350373,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,268,528,329,0,0,0,0,0,289051,3141,166158,22176,
4.408,1.259,94.207,0.126,0,0,0,0,0,0,30,0,0.170,3.900,3.570,3460792320,1879502848,193835008,10595991552,15972,2668,0,0,0,0,0,1835008,1021571072,1208,2025,0,13152,350287,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,74,128,508,0,0,0,0,0,289051,3141,166484,22176,
3.513,1.380,95.107,0,0,0,0,0,0,0,35,0,0.170,3.900,3.570,3461578752,1878720512,193835008,10595987456,0,0,0,0,0,0,0,1835008,1021571072,1050,1739,0,13152,350287,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,3,249,1744,0,0,0,0,0,289051,3141,168243,22176,
4.397,1.131,94.347,0.126,0,0,0,0,0,0,14,0,0.170,3.900,3.570,3452485632,1894494208,193835008,10589315072,0,358,2,0,8,0,0,1835008,1021571072,1240,2948,0,13152,349176,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1497,1647,4836,0,0,0,0,0,289051,3141,170150,22176,
4.631,2.253,92.616,0.501,0,0,4521984,0,0,0,16,0,0.170,3.900,3.570,3453358080,1893527552,193835008,10588884992,0,0,1,0,5,0,530,1835008,1021571072,1526,3436,0,13152,349180,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1679,1829,1657,0,0,0,0,0,289051,3141,169908,22176,
3.526,1.259,95.088,0.126,0,0,0,0,0,0,19,0,0.160,3.830,3.550,3453583360,1893302272,193835008,10590457856,82,0,0,0,4,0,0,1835008,1021571072,1177,2371,0,13152,349177,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,233,987,791,0,0,0,0,0,289051,3141,169853,22176,
3.662,1.010,95.202,0.126,0,0,1720320,0,0,0,14,0,0.160,3.830,3.550,3453829120,1893044224,193847296,10590457856,0,0,0,0,0,0,20,1835008,1021571072,1110,1737,0,13152,349177,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,32,134,489,0,0,0,0,0,289051,3141,170190,22176,
3.657,1.513,94.830,0,0,0,0,0,0,0,36,0,0.160,3.830,3.550,3452477440,1894391808,193847296,10589413376,258,294,1,0,0,0,0,1835008,1021571072,1340,1938,0,13152,349186,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,134,399,199,0,0,0,0,0,289051,3141,170063,22176,
4.648,2.261,92.839,0.251,0,0,311296,0,0,0,36,0,0.160,3.830,3.550,3453427712,1893396480,193859584,10589446144,0,0,0,0,8,0,42,1835008,1021571072,1463,3453,0,13152,349186,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1552,1453,1590,0,0,0,0,0,289051,3141,169876,22176,
3.774,1.258,94.969,0,0,0,0,0,0,0,17,0,0.160,3.830,3.550,3454177280,1892622336,193859584,10589470720,119,0,0,0,0,0,0,1835008,1021571072,1195,1946,0,13152,349186,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,101,281,121,0,0,0,0,0,289051,3141,169687,22176,
3.783,1.261,94.830,0.126,0,0,0,0,0,0,17,0,0.150,3.770,3.530,3454836736,1891864576,193859584,10589569024,167,187,1,0,8,0,0,1835008,1021571072,1269,3235,0,13152,349196,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1618,1795,1591,0,0,0,0,0,289051,3141,169502,22176,
3.890,1.380,94.730,0,0,0,0,0,0,0,21,0,0.150,3.770,3.530,3456643072,1890058240,193859584,10590375936,1249,3192,0,0,0,0,0,1835008,1021571072,1210,2639,0,13152,349198,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,7,563,308,0,0,0,0,0,289051,3141,169061,22176,
3.909,1.261,94.578,0.252,0,0,0,0,0,0,37,0,0.150,3.770,3.530,3457638400,1889058816,193859584,10590621696,16573,2854,0,0,0,0,0,1835008,1021571072,1215,1924,0,13152,349198,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,289,139,532,0,0,0,0,0,289051,3141,168817,22176,
4.141,2.133,93.350,0.376,0,0,0,0,0,0,18,0,0.150,3.770,3.530,3457650688,1889058816,193859584,10589036544,175,0,1,0,8,0,0,1835008,1021571072,1466,3158,0,13152,349195,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1361,1553,1430,0,0,0,0,0,289051,3141,168631,22176,
3.392,1.256,95.101,0.251,0,0,172032,0,0,0,39,0,0.150,3.770,3.530,3457880064,1888784384,193867776,10589597696,0,0,0,0,0,0,26,1835008,1021571072,1108,1856,0,13152,349206,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,124,266,335,0,0,0,0,0,289051,3141,168750,22176,
4.277,1.509,94.088,0.126,0,0,0,0,0,0,22,0,0.140,3.710,3.510,3458871296,1887784960,193867776,10589605888,820,446,0,0,8,0,0,1835008,1021571072,1429,3243,0,13152,349206,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1275,1425,1529,0,0,0,0,0,289051,3141,168696,22176,
4.403,1.887,93.711,0,0,0,0,0,0,0,32,0,0.140,3.710,3.510,3458580480,1888071680,193867776,10589609984,2782,4980,0,0,1,0,0,1835008,1021571072,1394,2226,0,13152,349211,0,0,6,56,12,10,58,0,1078,19,20,0,0,7,11,0,7,2,17,7,56,876,54,822,0,728,398,309,0,0,0,0,0,289051,3141,168576,22176,
3.522,1.509,94.843,0.126,0,0,0,0,0,0,32,0,0.140,3.710,3.510,3458838528,1887813632,193867776,10589609984,10649,2153,0,0,0,0,0,1835008,1021571072,1161,1877,0,13152,349207,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,72,110,234,0,0,0,0,0,289051,3141,168643,22176,
5.535,2.013,92.201,0.252,0,0,0,0,0,0,15,0,0.140,3.710,3.510,3460136960,1887047680,193867776,10589884416,0,0,0,0,8,0,0,1835008,1021571072,1535,24889,0,13152,349159,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,2887,5116,3292,0,0,0,0,0,289051,3141,168326,22176,
4.271,1.005,93.719,1.005,0,0,3620864,0,0,0,14,0,0.140,3.710,3.510,3461152768,1885896704,193880064,10590248960,0,0,0,0,0,0,376,1835008,1021571072,1321,2382,0,13152,349159,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,7,581,950,0,0,0,0,0,289051,3141,168394,22176,
4.774,1.633,93.467,0.126,0,0,0,0,0,0,40,0,0.120,3.640,3.490,3459211264,1887834112,193880064,10588946432,0,0,0,0,8,0,0,1835008,1021571072,1390,3207,0,13152,349158,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1543,1521,1416,0,0,0,0,0,289051,3141,168518,22176,
3.890,1.506,94.605,0,0,0,0,0,0,0,15,0,0.120,3.640,3.490,3459698688,1887342592,193880064,10589208576,0,0,0,0,0,0,0,1835008,1021571072,1167,1878,0,13152,349168,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,103,156,243,0,0,0,0,0,289051,3141,168468,22176,
4.025,1.635,94.214,0.126,0,0,0,0,0,0,28,0,0.120,3.640,3.490,3458584576,1888407552,193880064,10588999680,1619,4490,0,0,0,0,0,1835008,1021571072,1314,2769,0,13152,349169,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,37,312,465,0,0,0,0,0,289051,3141,168672,22176,
4.239,2.743,92.893,0.125,0,0,0,0,0,0,26,0,0.120,3.640,3.490,3457716224,1889271808,193880064,10589261824,15602,1324,0,0,8,0,0,1835008,1021571072,1339,3414,0,13152,349178,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1301,1441,1557,0,0,0,0,0,289051,3141,168945,22176,
3.513,1.380,94.856,0.251,0,0,0,0,0,0,16,0,0.120,3.640,3.490,3457695744,1889251328,193880064,10589048832,167,187,0,0,0,0,0,1835008,1021571072,1067,1810,0,13152,349178,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,301,569,175,0,0,0,0,0,289051,3141,168864,22176,
4.391,2.258,93.099,0.251,0,0,393216,0,0,0,15,0,0.110,3.580,3.470,3457695744,1889251328,193888256,10590347264,0,0,1,0,8,0,22,1835008,1021571072,1412,3303,0,13152,349179,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1799,1897,1615,0,0,0,0,0,289051,3141,168940,22176,
4.266,2.008,93.601,0.125,0,0,0,0,0,0,61,0,0.110,3.580,3.470,3457548288,1889288192,193888256,10589933568,0,0,0,0,8,0,0,1835008,1021571072,1351,4221,0,13152,349191,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1421,1330,1579,0,0,0,0,0,289051,3141,168873,22176,
3.531,1.261,95.208,0,0,0,0,0,0,0,15,0,0.110,3.580,3.470,3457183744,1889656832,193888256,10589405184,0,0,0,0,0,0,0,1835008,1021571072,1116,1812,0,13152,349191,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,7,251,111,0,0,0,0,0,289051,3141,168963,22176,
5.157,1.509,93.208,0.126,0,0,0,0,0,0,12,0,0.110,3.580,3.470,3456077824,1890484224,193888256,10589683712,0,0,0,0,9,0,0,1835008,1021571072,1389,3867,0,13152,349216,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,2844,2713,2119,0,0,0,0,0,289051,3141,169165,22176,
3.899,1.258,94.591,0.252,0,0,0,0,0,0,13,0,0.110,3.580,3.470,3456491520,1889816576,193888256,10589937664,119,0,0,0,0,0,0,1835008,1021571072,1166,1884,0,13152,349216,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,73,244,110,0,0,0,0,0,289051,3141,169002,22176,
3.880,1.752,94.118,0.250,0,0,0,0,0,0,16,0,0.100,3.520,3.450,3456217088,1890086912,193888256,10589941760,167,545,0,0,8,0,0,1835008,1021571072,1375,3104,0,13152,349216,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1299,1434,1531,0,0,0,0,0,289051,3141,169263,22176,
3.401,1.511,94.710,0.378,0,0,319488,0,0,0,14,0,0.100,3.520,3.450,3455795200,1890459648,193896448,10590789632,0,0,0,0,0,0,30,1835008,1021571072,1255,1984,0,13152,349227,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,15,585,173,0,0,0,0,0,289051,3141,169047,22176,
3.522,1.635,94.843,0,0,0,0,0,0,0,36,0,0.100,3.520,3.450,3456253952,1890000896,193896448,10591031296,0,0,0,0,0,0,0,1835008,1021571072,1140,1859,0,13152,349227,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,265,103,496,0,0,0,0,0,289051,3141,169443,22176,
4.135,1.880,93.985,0,0,0,0,0,0,0,28,0,0.100,3.520,3.450,3453882368,1892282368,193896448,10589814784,1619,4490,1,0,8,0,0,1835008,1021571072,1420,3985,0,13152,349236,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1537,1815,2126,0,0,0,0,0,289051,3141,169604,22176,
5.388,1.629,92.857,0.125,0,0,0,0,0,0,32,0,0.100,3.520,3.450,3454128128,1892036608,193896448,10590072832,15718,1516,1,0,0,0,0,1835008,1021571072,1391,2314,0,13152,349253,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,15,987,1139,0,0,0,0,0,289051,3141,169675,22176,
5.290,1.637,92.947,0.126,0,0,3743744,0,0,0,26,0,0.100,3.470,3.430,3451179008,1894985728,193896448,10589814784,860,1047,0,0,8,0,540,1835008,1021571072,1733,3791,0,13152,349255,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1287,2184,2038,0,0,0,0,0,289051,3141,170264,22176,
3.643,1.508,94.724,0.126,0,0,507904,0,0,0,16,0,0.100,3.470,3.430,3451654144,1894469632,193904640,10590105600,0,0,0,0,0,0,42,1835008,1021571072,1207,1915,0,13152,349255,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,297,212,336,0,0,0,0,0,289051,3141,170203,22176,
4.551,1.391,93.932,0.126,0,0,0,0,0,0,30,0,0.100,3.470,3.430,3451314176,1894789120,193904640,10590932992,15671,5529,2,0,0,0,0,1835008,1021571072,1464,2970,0,13152,349258,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,75,585,198,0,0,0,0,0,289051,3141,170167,22176,
3.924,1.646,94.430,0,0,0,0,0,0,0,52,0,0.100,3.470,3.430,3452481536,1893617664,193904640,10591178752,1330,983,0,0,8,0,0,1835008,1021571072,1367,3338,0,13152,349252,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1310,1404,1794,0,0,0,0,0,289051,3141,170385,22176,
3.764,1.129,94.981,0.125,0,0,0,0,0,0,20,0,0.100,3.470,3.430,3450875904,1895223296,193904640,10590130176,245,293,0,0,0,0,0,1835008,1021571072,1128,1862,0,13152,349251,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,10,253,124,0,0,0,0,0,289051,3141,170322,22176,
3.797,1.899,94.177,0.127,0,0,0,0,0,0,20,0,0.090,3.410,3.420,3449544704,1896554496,193904640,10590130176,424,358,0,0,8,0,0,1835008,1021571072,1506,3414,0,13152,349251,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,2011,1593,3480,0,0,0,0,0,289051,3141,170522,22176,
4.271,1.508,93.844,0.377,0,0,163840,0,0,0,14,0,0.090,3.410,3.420,3450462208,1895624704,193912832,10589609984,0,0,0,0,1,0,26,1835008,1021571072,1198,1919,0,13120,349260,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,213,298,485,0,0,0,0,0,289051,3141,170420,22176,
3.409,1.389,95.076,0.126,0,0,237568,0,0,0,13,0,0.090,3.410,3.420,3449257984,1896738816,193929216,10589949952,0,0,0,0,0,0,42,1835008,1021571072,1142,1949,0,13120,349271,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,48,368,639,0,0,0,0,0,289051,3141,170692,22176,
3.904,1.385,94.584,0.126,0,0,0,0,0,0,13,0,0.090,3.410,3.420,3448840192,1897095168,193929216,10590269440,0,0,0,0,8,0,0,1835008,1021571072,1333,3090,0,13120,349271,0,0,6,56,12,10,58,0,1077,18,20,0,0,7,11,0,6,1,17,7,56,874,54,820,0,1295,1408,1589,0,0,0,0,0,289051,3141,170779,22176,
4.798,1.641,93.561,0,0,0,0,0,0,0,54,0,0.090,3.410,3.420,3446329344,1899589632,193929216,10591092736,15817,4742,1,0,0,0,0,1835008,1021571072,1329,2892,0,13120,349273,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,299,582,960,0,0,0,0,0,289051,3141,171388,22176,
4.156,1.511,94.207,0.126,0,0,0,0,0,0,23,0,0.080,3.350,3.400,3446583296,1899331584,193929216,10591338496,1404,1516,1,0,8,0,0,1835008,1021571072,1462,3336,0,13152,349272,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,1366,1435,1806,0,0,0,0,0,289051,3141,171325,22176,
3.392,1.633,94.975,0,0,0,0,0,0,0,16,0,0.080,3.350,3.400,3447545856,1898369024,193929216,10589966336,0,0,0,0,0,0,0,1835008,1021571072,1175,1922,0,13152,349270,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,11,0,7,1,17,7,56,874,54,820,0,9,256,118,0,0,0,0,0,289051,3141,171090,22176,
